LAT,LON,YEAR,MO,DY,ALLSKY_SFC_SW_DWN
20.24321,85.84161,2012,10,10,4.7
20.24321,85.84161,2012,10,11,5.19
20.24321,85.84161,2012,10,12,4.99
20.24321,85.84161,2012,10,13,2.08
20.24321,85.84161,2012,10,14,5.36
20.24321,85.84161,2012,10,15,6.08
20.24321,85.84161,2012,10,16,5.95
20.24321,85.84161,2012,10,17,5.82
20.24321,85.84161,2012,10,18,5.85
20.24321,85.84161,2012,10,19,5.77
20.24321,85.84161,2012,10,20,5.31
20.24321,85.84161,2012,10,21,5.61
20.24321,85.84161,2012,10,22,5.45
20.24321,85.84161,2012,10,23,5.21
20.24321,85.84161,2012,10,24,5.65
20.24321,85.84161,2012,10,25,5.68
20.24321,85.84161,2012,10,26,5.67
20.24321,85.84161,2012,10,27,5.31
20.24321,85.84161,2012,10,28,5.53
20.24321,85.84161,2012,10,29,5.69
20.24321,85.84161,2012,10,30,4.78
20.24321,85.84161,2012,10,31,5.39
20.24321,85.84161,2012,11,1,4.23
20.24321,85.84161,2012,11,2,3.6
20.24321,85.84161,2012,11,3,2.97
20.24321,85.84161,2012,11,4,3.22
20.24321,85.84161,2012,11,5,2.76
20.24321,85.84161,2012,11,6,4.09
20.24321,85.84161,2012,11,7,2.73
20.24321,85.84161,2012,11,8,4.53
20.24321,85.84161,2012,11,9,5.31
20.24321,85.84161,2012,11,10,5.17
20.24321,85.84161,2012,11,11,5.31
20.24321,85.84161,2012,11,12,5.12
20.24321,85.84161,2012,11,13,5.35
20.24321,85.84161,2012,11,14,5.29
20.24321,85.84161,2012,11,15,5.28
20.24321,85.84161,2012,11,16,5.29
20.24321,85.84161,2012,11,17,3.9
20.24321,85.84161,2012,11,18,3.23
20.24321,85.84161,2012,11,19,4.76
20.24321,85.84161,2012,11,20,2.96
20.24321,85.84161,2012,11,21,3.96
20.24321,85.84161,2012,11,22,4.88
20.24321,85.84161,2012,11,23,4.62
20.24321,85.84161,2012,11,24,4.64
20.24321,85.84161,2012,11,25,4.84
20.24321,85.84161,2012,11,26,4.85
20.24321,85.84161,2012,11,27,4.92
20.24321,85.84161,2012,11,28,4.84
20.24321,85.84161,2012,11,29,4.89
20.24321,85.84161,2012,11,30,4.94
20.24321,85.84161,2012,12,1,4.86
20.24321,85.84161,2012,12,2,4.8
20.24321,85.84161,2012,12,3,4.86
20.24321,85.84161,2012,12,4,4.25
20.24321,85.84161,2012,12,5,4.79
20.24321,85.84161,2012,12,6,4.83
20.24321,85.84161,2012,12,7,4.76
20.24321,85.84161,2012,12,8,4.81
20.24321,85.84161,2012,12,9,4.74
20.24321,85.84161,2012,12,10,4.6
20.24321,85.84161,2012,12,11,4.57
20.24321,85.84161,2012,12,12,4.48
20.24321,85.84161,2012,12,13,4.52
20.24321,85.84161,2012,12,14,4.31
20.24321,85.84161,2012,12,15,4.49
20.24321,85.84161,2012,12,16,4.58
20.24321,85.84161,2012,12,17,4.75
20.24321,85.84161,2012,12,18,4.83
20.24321,85.84161,2012,12,19,4.83
20.24321,85.84161,2012,12,20,4.78
20.24321,85.84161,2012,12,21,4.68
20.24321,85.84161,2012,12,22,4.86
20.24321,85.84161,2012,12,23,4.85
20.24321,85.84161,2012,12,24,4.91
20.24321,85.84161,2012,12,25,4.85
20.24321,85.84161,2012,12,26,4.63
20.24321,85.84161,2012,12,27,4.82
20.24321,85.84161,2012,12,28,4.76
20.24321,85.84161,2012,12,29,4.67
20.24321,85.84161,2012,12,30,4.72
20.24321,85.84161,2012,12,31,4.83
20.24321,85.84161,2013,1,1,4.15
20.24321,85.84161,2013,1,2,3.95
20.24321,85.84161,2013,1,3,3.57
20.24321,85.84161,2013,1,4,2.71
20.24321,85.84161,2013,1,5,4.09
20.24321,85.84161,2013,1,6,3.39
20.24321,85.84161,2013,1,7,3.73
20.24321,85.84161,2013,1,8,3.86
20.24321,85.84161,2013,1,9,4.65
20.24321,85.84161,2013,1,10,4.64
20.24321,85.84161,2013,1,11,4.67
20.24321,85.84161,2013,1,12,4.72
20.24321,85.84161,2013,1,13,4.62
20.24321,85.84161,2013,1,14,4.58
20.24321,85.84161,2013,1,15,4.52
20.24321,85.84161,2013,1,16,4.28
20.24321,85.84161,2013,1,17,4.47
20.24321,85.84161,2013,1,18,4.61
20.24321,85.84161,2013,1,19,4.76
20.24321,85.84161,2013,1,20,4.69
20.24321,85.84161,2013,1,21,4.62
20.24321,85.84161,2013,1,22,4.33
20.24321,85.84161,2013,1,23,4.82
20.24321,85.84161,2013,1,24,4.77
20.24321,85.84161,2013,1,25,4.81
20.24321,85.84161,2013,1,26,4.94
20.24321,85.84161,2013,1,27,4.92
20.24321,85.84161,2013,1,28,4.53
20.24321,85.84161,2013,1,29,5.01
20.24321,85.84161,2013,1,30,5.21
20.24321,85.84161,2013,1,31,5.11
20.24321,85.84161,2013,2,1,3.66
20.24321,85.84161,2013,2,2,4.74
20.24321,85.84161,2013,2,3,4.93
20.24321,85.84161,2013,2,4,5.09
20.24321,85.84161,2013,2,5,5.09
20.24321,85.84161,2013,2,6,5.18
20.24321,85.84161,2013,2,7,5.17
20.24321,85.84161,2013,2,8,3.86
20.24321,85.84161,2013,2,9,5.03
20.24321,85.84161,2013,2,10,5.48
20.24321,85.84161,2013,2,11,5.49
20.24321,85.84161,2013,2,12,3.49
20.24321,85.84161,2013,2,13,3.1
20.24321,85.84161,2013,2,14,5.39
20.24321,85.84161,2013,2,15,4.96
20.24321,85.84161,2013,2,16,4.39
20.24321,85.84161,2013,2,17,2.49
20.24321,85.84161,2013,2,18,5.41
20.24321,85.84161,2013,2,19,5.6
20.24321,85.84161,2013,2,20,5.64
20.24321,85.84161,2013,2,21,5.56
20.24321,85.84161,2013,2,22,5.82
20.24321,85.84161,2013,2,23,5.86
20.24321,85.84161,2013,2,24,5.82
20.24321,85.84161,2013,2,25,5.84
20.24321,85.84161,2013,2,26,5.94
20.24321,85.84161,2013,2,27,6.04
20.24321,85.84161,2013,2,28,6
20.24321,85.84161,2013,3,1,6.04
20.24321,85.84161,2013,3,2,6.24
20.24321,85.84161,2013,3,3,6.16
20.24321,85.84161,2013,3,4,6.19
20.24321,85.84161,2013,3,5,6.14
20.24321,85.84161,2013,3,6,6.14
20.24321,85.84161,2013,3,7,6.2
20.24321,85.84161,2013,3,8,6.26
20.24321,85.84161,2013,3,9,6.33
20.24321,85.84161,2013,3,10,6.27
20.24321,85.84161,2013,3,11,6.11
20.24321,85.84161,2013,3,12,6.11
20.24321,85.84161,2013,3,13,6.05
20.24321,85.84161,2013,3,14,5.75
20.24321,85.84161,2013,3,15,3.82
20.24321,85.84161,2013,3,16,6.01
20.24321,85.84161,2013,3,17,6.07
20.24321,85.84161,2013,3,18,6.38
20.24321,85.84161,2013,3,19,6.51
20.24321,85.84161,2013,3,20,6.44
20.24321,85.84161,2013,3,21,6.44
20.24321,85.84161,2013,3,22,6.19
20.24321,85.84161,2013,3,23,6.3
20.24321,85.84161,2013,3,24,6.3
20.24321,85.84161,2013,3,25,6.34
20.24321,85.84161,2013,3,26,6.45
20.24321,85.84161,2013,3,27,5.24
20.24321,85.84161,2013,3,28,6.39
20.24321,85.84161,2013,3,29,6.2
20.24321,85.84161,2013,3,30,6.42
20.24321,85.84161,2013,3,31,6.43
20.24321,85.84161,2013,4,1,6.43
20.24321,85.84161,2013,4,2,6.38
20.24321,85.84161,2013,4,3,6.47
20.24321,85.84161,2013,4,4,6.56
20.24321,85.84161,2013,4,5,6.86
20.24321,85.84161,2013,4,6,6.93
20.24321,85.84161,2013,4,7,7.03
20.24321,85.84161,2013,4,8,6.94
20.24321,85.84161,2013,4,9,6.84
20.24321,85.84161,2013,4,10,6.63
20.24321,85.84161,2013,4,11,6.7
20.24321,85.84161,2013,4,12,6.65
20.24321,85.84161,2013,4,13,6.75
20.24321,85.84161,2013,4,14,4.51
20.24321,85.84161,2013,4,15,6.45
20.24321,85.84161,2013,4,16,5.62
20.24321,85.84161,2013,4,17,6.86
20.24321,85.84161,2013,4,18,6.39
20.24321,85.84161,2013,4,19,6.55
20.24321,85.84161,2013,4,20,3.26
20.24321,85.84161,2013,4,21,4.82
20.24321,85.84161,2013,4,22,6.55
20.24321,85.84161,2013,4,23,6.55
20.24321,85.84161,2013,4,24,6.65
20.24321,85.84161,2013,4,25,6.31
20.24321,85.84161,2013,4,26,6.74
20.24321,85.84161,2013,4,27,6.85
20.24321,85.84161,2013,4,28,6.87
20.24321,85.84161,2013,4,29,6.91
20.24321,85.84161,2013,4,30,5.47
20.24321,85.84161,2013,5,1,6.68
20.24321,85.84161,2013,5,2,6.75
20.24321,85.84161,2013,5,3,6.76
20.24321,85.84161,2013,5,4,5.99
20.24321,85.84161,2013,5,5,6.64
20.24321,85.84161,2013,5,6,6.66
20.24321,85.84161,2013,5,7,6.3
20.24321,85.84161,2013,5,8,6.72
20.24321,85.84161,2013,5,9,6.77
20.24321,85.84161,2013,5,10,6.77
20.24321,85.84161,2013,5,11,6.83
20.24321,85.84161,2013,5,12,6.61
20.24321,85.84161,2013,5,13,5.67
20.24321,85.84161,2013,5,14,5.95
20.24321,85.84161,2013,5,15,3.63
20.24321,85.84161,2013,5,16,6.08
20.24321,85.84161,2013,5,17,6.71
20.24321,85.84161,2013,5,18,6.66
20.24321,85.84161,2013,5,19,6.76
20.24321,85.84161,2013,5,20,6.84
20.24321,85.84161,2013,5,21,6.56
20.24321,85.84161,2013,5,22,6.48
20.24321,85.84161,2013,5,23,6.67
20.24321,85.84161,2013,5,24,6.71
20.24321,85.84161,2013,5,25,6.35
20.24321,85.84161,2013,5,26,5.45
20.24321,85.84161,2013,5,27,5.1
20.24321,85.84161,2013,5,28,5.69
20.24321,85.84161,2013,5,29,3.67
20.24321,85.84161,2013,5,30,4.68
20.24321,85.84161,2013,5,31,2.81
20.24321,85.84161,2013,6,1,4.98
20.24321,85.84161,2013,6,2,5.91
20.24321,85.84161,2013,6,3,6.44
20.24321,85.84161,2013,6,4,6.24
20.24321,85.84161,2013,6,5,6.21
20.24321,85.84161,2013,6,6,5.83
20.24321,85.84161,2013,6,7,5.8
20.24321,85.84161,2013,6,8,4.92
20.24321,85.84161,2013,6,9,5.76
20.24321,85.84161,2013,6,10,4.4
20.24321,85.84161,2013,6,11,2.58
20.24321,85.84161,2013,6,12,1.66
20.24321,85.84161,2013,6,13,1.8
20.24321,85.84161,2013,6,14,2.8
20.24321,85.84161,2013,6,15,3.45
20.24321,85.84161,2013,6,16,6.03
20.24321,85.84161,2013,6,17,5.95
20.24321,85.84161,2013,6,18,5.9
20.24321,85.84161,2013,6,19,5.98
20.24321,85.84161,2013,6,20,5.41
20.24321,85.84161,2013,6,21,4.51
20.24321,85.84161,2013,6,22,3.14
20.24321,85.84161,2013,6,23,3.37
20.24321,85.84161,2013,6,24,3.34
20.24321,85.84161,2013,6,25,3.63
20.24321,85.84161,2013,6,26,3.79
20.24321,85.84161,2013,6,27,4.06
20.24321,85.84161,2013,6,28,3.84
20.24321,85.84161,2013,6,29,2.11
20.24321,85.84161,2013,6,30,2.01
20.24321,85.84161,2013,7,1,4.3
20.24321,85.84161,2013,7,2,1.78
20.24321,85.84161,2013,7,3,3.1
20.24321,85.84161,2013,7,4,5.03
20.24321,85.84161,2013,7,5,3.67
20.24321,85.84161,2013,7,6,4
20.24321,85.84161,2013,7,7,5.88
20.24321,85.84161,2013,7,8,6.16
20.24321,85.84161,2013,7,9,6.17
20.24321,85.84161,2013,7,10,5.19
20.24321,85.84161,2013,7,11,3.3
20.24321,85.84161,2013,7,12,5.21
20.24321,85.84161,2013,7,13,2.59
20.24321,85.84161,2013,7,14,3.63
20.24321,85.84161,2013,7,15,3.88
20.24321,85.84161,2013,7,16,2.76
20.24321,85.84161,2013,7,17,4
20.24321,85.84161,2013,7,18,4.03
20.24321,85.84161,2013,7,19,1.62
20.24321,85.84161,2013,7,20,3.3
20.24321,85.84161,2013,7,21,3.38
20.24321,85.84161,2013,7,22,3.7
20.24321,85.84161,2013,7,23,4.44
20.24321,85.84161,2013,7,24,3.39
20.24321,85.84161,2013,7,25,1.92
20.24321,85.84161,2013,7,26,1.73
20.24321,85.84161,2013,7,27,4.09
20.24321,85.84161,2013,7,28,2.87
20.24321,85.84161,2013,7,29,0.72
20.24321,85.84161,2013,7,30,1.34
20.24321,85.84161,2013,7,31,2.96
20.24321,85.84161,2013,8,1,3.32
20.24321,85.84161,2013,8,2,4.98
20.24321,85.84161,2013,8,3,5.72
20.24321,85.84161,2013,8,4,4.05
20.24321,85.84161,2013,8,5,4.92
20.24321,85.84161,2013,8,6,4.28
20.24321,85.84161,2013,8,7,3.88
20.24321,85.84161,2013,8,8,0.89
20.24321,85.84161,2013,8,9,4.41
20.24321,85.84161,2013,8,10,5.37
20.24321,85.84161,2013,8,11,1.04
20.24321,85.84161,2013,8,12,5.07
20.24321,85.84161,2013,8,13,4.49
20.24321,85.84161,2013,8,14,4.22
20.24321,85.84161,2013,8,15,5.82
20.24321,85.84161,2013,8,16,5.75
20.24321,85.84161,2013,8,17,5.04
20.24321,85.84161,2013,8,18,3.79
20.24321,85.84161,2013,8,19,3.3
20.24321,85.84161,2013,8,20,1.8
20.24321,85.84161,2013,8,21,2.58
20.24321,85.84161,2013,8,22,4.19
20.24321,85.84161,2013,8,23,5.07
20.24321,85.84161,2013,8,24,4.34
20.24321,85.84161,2013,8,25,5.91
20.24321,85.84161,2013,8,26,4.15
20.24321,85.84161,2013,8,27,0.72
20.24321,85.84161,2013,8,28,2.14
20.24321,85.84161,2013,8,29,4.51
20.24321,85.84161,2013,8,30,5.86
20.24321,85.84161,2013,8,31,5.56
20.24321,85.84161,2013,9,1,5.59
20.24321,85.84161,2013,9,2,1.44
20.24321,85.84161,2013,9,3,4.94
20.24321,85.84161,2013,9,4,4.94
20.24321,85.84161,2013,9,5,5.65
20.24321,85.84161,2013,9,6,4.56
20.24321,85.84161,2013,9,7,2.69
20.24321,85.84161,2013,9,8,1.62
20.24321,85.84161,2013,9,9,2.66
20.24321,85.84161,2013,9,10,4.73
20.24321,85.84161,2013,9,11,5.9
20.24321,85.84161,2013,9,12,5.83
20.24321,85.84161,2013,9,13,5.99
20.24321,85.84161,2013,9,14,5.56
20.24321,85.84161,2013,9,15,5.44
20.24321,85.84161,2013,9,16,3.29
20.24321,85.84161,2013,9,17,5.68
20.24321,85.84161,2013,9,18,2.75
20.24321,85.84161,2013,9,19,2.64
20.24321,85.84161,2013,9,20,3.26
20.24321,85.84161,2013,9,21,3.14
20.24321,85.84161,2013,9,22,3.79
20.24321,85.84161,2013,9,23,5.11
20.24321,85.84161,2013,9,24,5.7
20.24321,85.84161,2013,9,25,5.2
20.24321,85.84161,2013,9,26,4.84
20.24321,85.84161,2013,9,27,3.48
20.24321,85.84161,2013,9,28,3.37
20.24321,85.84161,2013,9,29,3.49
20.24321,85.84161,2013,9,30,3.19
20.24321,85.84161,2013,10,1,2.42
20.24321,85.84161,2013,10,2,2.43
20.24321,85.84161,2013,10,3,4.44
20.24321,85.84161,2013,10,4,4.95
20.24321,85.84161,2013,10,5,5.58
20.24321,85.84161,2013,10,6,5.38
20.24321,85.84161,2013,10,7,4.94
20.24321,85.84161,2013,10,8,3.77
20.24321,85.84161,2013,10,9,3.5
20.24321,85.84161,2013,10,10,4.68
20.24321,85.84161,2013,10,11,4.43
20.24321,85.84161,2013,10,12,0.42
20.24321,85.84161,2013,10,13,2.27
20.24321,85.84161,2013,10,14,4.58
20.24321,85.84161,2013,10,15,4.38
20.24321,85.84161,2013,10,16,3.23
20.24321,85.84161,2013,10,17,5.35
20.24321,85.84161,2013,10,18,5.1
20.24321,85.84161,2013,10,19,5.21
20.24321,85.84161,2013,10,20,4.41
20.24321,85.84161,2013,10,21,2.88
20.24321,85.84161,2013,10,22,1.99
20.24321,85.84161,2013,10,23,1.78
20.24321,85.84161,2013,10,24,1.78
20.24321,85.84161,2013,10,25,1.55
20.24321,85.84161,2013,10,26,3.27
20.24321,85.84161,2013,10,27,2.21
20.24321,85.84161,2013,10,28,4.86
20.24321,85.84161,2013,10,29,5.27
20.24321,85.84161,2013,10,30,5.53
20.24321,85.84161,2013,10,31,4.94
20.24321,85.84161,2013,11,1,5.17
20.24321,85.84161,2013,11,2,5.21
20.24321,85.84161,2013,11,3,5.22
20.24321,85.84161,2013,11,4,5.17
20.24321,85.84161,2013,11,5,4.93
20.24321,85.84161,2013,11,6,4.4
20.24321,85.84161,2013,11,7,4.62
20.24321,85.84161,2013,11,8,4.56
20.24321,85.84161,2013,11,9,4.97
20.24321,85.84161,2013,11,10,5.04
20.24321,85.84161,2013,11,11,5.06
20.24321,85.84161,2013,11,12,5.02
20.24321,85.84161,2013,11,13,4.79
20.24321,85.84161,2013,11,14,4.92
20.24321,85.84161,2013,11,15,4.74
20.24321,85.84161,2013,11,16,2.59
20.24321,85.84161,2013,11,17,4.45
20.24321,85.84161,2013,11,18,4.65
20.24321,85.84161,2013,11,19,4.63
20.24321,85.84161,2013,11,20,3.35
20.24321,85.84161,2013,11,21,2.38
20.24321,85.84161,2013,11,22,3.47
20.24321,85.84161,2013,11,23,4.45
20.24321,85.84161,2013,11,24,4.44
20.24321,85.84161,2013,11,25,4.5
20.24321,85.84161,2013,11,26,4.59
20.24321,85.84161,2013,11,27,4.44
20.24321,85.84161,2013,11,28,2.54
20.24321,85.84161,2013,11,29,4.14
20.24321,85.84161,2013,11,30,3.89
20.24321,85.84161,2013,12,1,3.75
20.24321,85.84161,2013,12,2,4.41
20.24321,85.84161,2013,12,3,4.41
20.24321,85.84161,2013,12,4,4.34
20.24321,85.84161,2013,12,5,4.37
20.24321,85.84161,2013,12,6,4.41
20.24321,85.84161,2013,12,7,4.1
20.24321,85.84161,2013,12,8,3.54
20.24321,85.84161,2013,12,9,2.96
20.24321,85.84161,2013,12,10,4.07
20.24321,85.84161,2013,12,11,4.14
20.24321,85.84161,2013,12,12,4.38
20.24321,85.84161,2013,12,13,4.44
20.24321,85.84161,2013,12,14,4.37
20.24321,85.84161,2013,12,15,4.36
20.24321,85.84161,2013,12,16,4.39
20.24321,85.84161,2013,12,17,4.36
20.24321,85.84161,2013,12,18,4.3
20.24321,85.84161,2013,12,19,4.27
20.24321,85.84161,2013,12,20,3.83
20.24321,85.84161,2013,12,21,3.93
20.24321,85.84161,2013,12,22,4.14
20.24321,85.84161,2013,12,23,4.26
20.24321,85.84161,2013,12,24,4.09
20.24321,85.84161,2013,12,25,4.14
20.24321,85.84161,2013,12,26,4.26
20.24321,85.84161,2013,12,27,4.38
20.24321,85.84161,2013,12,28,4.37
20.24321,85.84161,2013,12,29,4.34
20.24321,85.84161,2013,12,30,4.26
20.24321,85.84161,2013,12,31,4.11
20.24321,85.84161,2014,1,1,4.36
20.24321,85.84161,2014,1,2,4.28
20.24321,85.84161,2014,1,3,4.31
20.24321,85.84161,2014,1,4,4.32
20.24321,85.84161,2014,1,5,4.39
20.24321,85.84161,2014,1,6,4.25
20.24321,85.84161,2014,1,7,3.51
20.24321,85.84161,2014,1,8,4.38
20.24321,85.84161,2014,1,9,4.42
20.24321,85.84161,2014,1,10,4.46
20.24321,85.84161,2014,1,11,4.34
20.24321,85.84161,2014,1,12,4.35
20.24321,85.84161,2014,1,13,4.29
20.24321,85.84161,2014,1,14,4.42
20.24321,85.84161,2014,1,15,4.19
20.24321,85.84161,2014,1,16,3.09
20.24321,85.84161,2014,1,17,4.47
20.24321,85.84161,2014,1,18,4.57
20.24321,85.84161,2014,1,19,4.58
20.24321,85.84161,2014,1,20,4.45
20.24321,85.84161,2014,1,21,4.68
20.24321,85.84161,2014,1,22,4.77
20.24321,85.84161,2014,1,23,4.73
20.24321,85.84161,2014,1,24,4.79
20.24321,85.84161,2014,1,25,4.72
20.24321,85.84161,2014,1,26,4.84
20.24321,85.84161,2014,1,27,4.88
20.24321,85.84161,2014,1,28,4.83
20.24321,85.84161,2014,1,29,4.99
20.24321,85.84161,2014,1,30,5.01
20.24321,85.84161,2014,1,31,4.99
20.24321,85.84161,2014,2,1,4.96
20.24321,85.84161,2014,2,2,5.23
20.24321,85.84161,2014,2,3,5.27
20.24321,85.84161,2014,2,4,5.26
20.24321,85.84161,2014,2,5,5.2
20.24321,85.84161,2014,2,6,5.2
20.24321,85.84161,2014,2,7,5.29
20.24321,85.84161,2014,2,8,5.04
20.24321,85.84161,2014,2,9,5.27
20.24321,85.84161,2014,2,10,5.27
20.24321,85.84161,2014,2,11,4.93
20.24321,85.84161,2014,2,12,4.04
20.24321,85.84161,2014,2,13,5.18
20.24321,85.84161,2014,2,14,5.01
20.24321,85.84161,2014,2,15,4.76
20.24321,85.84161,2014,2,16,1.77
20.24321,85.84161,2014,2,17,5.55
20.24321,85.84161,2014,2,18,5.82
20.24321,85.84161,2014,2,19,5.82
20.24321,85.84161,2014,2,20,5.84
20.24321,85.84161,2014,2,21,5.75
20.24321,85.84161,2014,2,22,5.7
20.24321,85.84161,2014,2,23,4.33
20.24321,85.84161,2014,2,24,5.6
20.24321,85.84161,2014,2,25,5.71
20.24321,85.84161,2014,2,26,5.72
20.24321,85.84161,2014,2,27,5.15
20.24321,85.84161,2014,2,28,5.23
20.24321,85.84161,2014,3,1,5.04
20.24321,85.84161,2014,3,2,3.77
20.24321,85.84161,2014,3,3,5.29
20.24321,85.84161,2014,3,4,3.34
20.24321,85.84161,2014,3,5,5.88
20.24321,85.84161,2014,3,6,5.11
20.24321,85.84161,2014,3,7,5.78
20.24321,85.84161,2014,3,8,5.07
20.24321,85.84161,2014,3,9,4.45
20.24321,85.84161,2014,3,10,2.92
20.24321,85.84161,2014,3,11,6.12
20.24321,85.84161,2014,3,12,5.99
20.24321,85.84161,2014,3,13,3.87
20.24321,85.84161,2014,3,14,6.03
20.24321,85.84161,2014,3,15,6.04
20.24321,85.84161,2014,3,16,5.99
20.24321,85.84161,2014,3,17,6.33
20.24321,85.84161,2014,3,18,6.43
20.24321,85.84161,2014,3,19,4.91
20.24321,85.84161,2014,3,20,6.09
20.24321,85.84161,2014,3,21,6.31
20.24321,85.84161,2014,3,22,5.73
20.24321,85.84161,2014,3,23,6.43
20.24321,85.84161,2014,3,24,6.4
20.24321,85.84161,2014,3,25,6.32
20.24321,85.84161,2014,3,26,6.37
20.24321,85.84161,2014,3,27,6.42
20.24321,85.84161,2014,3,28,6.35
20.24321,85.84161,2014,3,29,6.57
20.24321,85.84161,2014,3,30,6.39
20.24321,85.84161,2014,3,31,6.59
20.24321,85.84161,2014,4,1,6.08
20.24321,85.84161,2014,4,2,6.67
20.24321,85.84161,2014,4,3,6.41
20.24321,85.84161,2014,4,4,6.66
20.24321,85.84161,2014,4,5,6.84
20.24321,85.84161,2014,4,6,6.56
20.24321,85.84161,2014,4,7,6.7
20.24321,85.84161,2014,4,8,6.53
20.24321,85.84161,2014,4,9,3.2
20.24321,85.84161,2014,4,10,6.37
20.24321,85.84161,2014,4,11,6.76
20.24321,85.84161,2014,4,12,6.72
20.24321,85.84161,2014,4,13,6.08
20.24321,85.84161,2014,4,14,6.86
20.24321,85.84161,2014,4,15,6.88
20.24321,85.84161,2014,4,16,6.88
20.24321,85.84161,2014,4,17,5.89
20.24321,85.84161,2014,4,18,6.77
20.24321,85.84161,2014,4,19,6.82
20.24321,85.84161,2014,4,20,6.54
20.24321,85.84161,2014,4,21,6.79
20.24321,85.84161,2014,4,22,6.89
20.24321,85.84161,2014,4,23,6.86
20.24321,85.84161,2014,4,24,6.81
20.24321,85.84161,2014,4,25,6.75
20.24321,85.84161,2014,4,26,6.81
20.24321,85.84161,2014,4,27,6.86
20.24321,85.84161,2014,4,28,6.78
20.24321,85.84161,2014,4,29,6.74
20.24321,85.84161,2014,4,30,7.05
20.24321,85.84161,2014,5,1,6.71
20.24321,85.84161,2014,5,2,6.26
20.24321,85.84161,2014,5,3,6.51
20.24321,85.84161,2014,5,4,6.58
20.24321,85.84161,2014,5,5,6.63
20.24321,85.84161,2014,5,6,5.8
20.24321,85.84161,2014,5,7,6.44
20.24321,85.84161,2014,5,8,6.65
20.24321,85.84161,2014,5,9,6.38
20.24321,85.84161,2014,5,10,1.44
20.24321,85.84161,2014,5,11,6.76
20.24321,85.84161,2014,5,12,6.95
20.24321,85.84161,2014,5,13,6.82
20.24321,85.84161,2014,5,14,6.84
20.24321,85.84161,2014,5,15,6.93
20.24321,85.84161,2014,5,16,6.47
20.24321,85.84161,2014,5,17,6.85
20.24321,85.84161,2014,5,18,5.72
20.24321,85.84161,2014,5,19,6.09
20.24321,85.84161,2014,5,20,6.89
20.24321,85.84161,2014,5,21,6.82
20.24321,85.84161,2014,5,22,5.72
20.24321,85.84161,2014,5,23,6.64
20.24321,85.84161,2014,5,24,6.05
20.24321,85.84161,2014,5,25,0.67
20.24321,85.84161,2014,5,26,3.91
20.24321,85.84161,2014,5,27,3.43
20.24321,85.84161,2014,5,28,6.78
20.24321,85.84161,2014,5,29,6.89
20.24321,85.84161,2014,5,30,6.83
20.24321,85.84161,2014,5,31,5.71
20.24321,85.84161,2014,6,1,5.94
20.24321,85.84161,2014,6,2,6.24
20.24321,85.84161,2014,6,3,6.27
20.24321,85.84161,2014,6,4,6.54
20.24321,85.84161,2014,6,5,6.43
20.24321,85.84161,2014,6,6,6.51
20.24321,85.84161,2014,6,7,5.88
20.24321,85.84161,2014,6,8,5.78
20.24321,85.84161,2014,6,9,6.03
20.24321,85.84161,2014,6,10,6.41
20.24321,85.84161,2014,6,11,3.99
20.24321,85.84161,2014,6,12,6.66
20.24321,85.84161,2014,6,13,6.6
20.24321,85.84161,2014,6,14,4.64
20.24321,85.84161,2014,6,15,5.34
20.24321,85.84161,2014,6,16,6.34
20.24321,85.84161,2014,6,17,5.66
20.24321,85.84161,2014,6,18,2.98
20.24321,85.84161,2014,6,19,2.08
20.24321,85.84161,2014,6,20,1.22
20.24321,85.84161,2014,6,21,1.82
20.24321,85.84161,2014,6,22,5.53
20.24321,85.84161,2014,6,23,3.48
20.24321,85.84161,2014,6,24,5.98
20.24321,85.84161,2014,6,25,5.37
20.24321,85.84161,2014,6,26,3.94
20.24321,85.84161,2014,6,27,2.43
20.24321,85.84161,2014,6,28,4.68
20.24321,85.84161,2014,6,29,5.39
20.24321,85.84161,2014,6,30,2.32
20.24321,85.84161,2014,7,1,1.36
20.24321,85.84161,2014,7,2,1.28
20.24321,85.84161,2014,7,3,3.13
20.24321,85.84161,2014,7,4,2.99
20.24321,85.84161,2014,7,5,3.85
20.24321,85.84161,2014,7,6,4.41
20.24321,85.84161,2014,7,7,6.25
20.24321,85.84161,2014,7,8,6.44
20.24321,85.84161,2014,7,9,6.49
20.24321,85.84161,2014,7,10,3.33
20.24321,85.84161,2014,7,11,5.44
20.24321,85.84161,2014,7,12,1.74
20.24321,85.84161,2014,7,13,2.8
20.24321,85.84161,2014,7,14,3.26
20.24321,85.84161,2014,7,15,1.68
20.24321,85.84161,2014,7,16,3
20.24321,85.84161,2014,7,17,2.39
20.24321,85.84161,2014,7,18,1.21
20.24321,85.84161,2014,7,19,0.42
20.24321,85.84161,2014,7,20,1.51
20.24321,85.84161,2014,7,21,1.73
20.24321,85.84161,2014,7,22,3.7
20.24321,85.84161,2014,7,23,5.01
20.24321,85.84161,2014,7,24,3.92
20.24321,85.84161,2014,7,25,3.43
20.24321,85.84161,2014,7,26,3.29
20.24321,85.84161,2014,7,27,4.48
20.24321,85.84161,2014,7,28,4.05
20.24321,85.84161,2014,7,29,3.58
20.24321,85.84161,2014,7,30,0.93
20.24321,85.84161,2014,7,31,4.94
20.24321,85.84161,2014,8,1,4.73
20.24321,85.84161,2014,8,2,1.74
20.24321,85.84161,2014,8,3,1
20.24321,85.84161,2014,8,4,0.68
20.24321,85.84161,2014,8,5,2.73
